seed,result,tides_completed,final_weave,max_weave,invaders_killed,natives_killed,heart_damage_events,peak_corruption,total_corruption_at_end,total_presence_at_end,sacrifices,total_fear_generated,export_string
26,Clean,6,20,20,23,0,0,6,20,5,0,28,"SEED:26|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_003:-|4:Rest:-:-|5:PlayTop:ember_002:-|6:SelectTarget:-:A1|7:PlayTop:ember_001:-|8:SelectTarget:-:A1|9:PlayBottom:ember_008:-|10:SelectTarget:-:A1|11:Rest:-:-|12:PlayTop:ember_001:-|13:SelectTarget:-:A3|14:PlayTop:ember_007:-|15:PlayBottom:ember_006:-|16:SelectTarget:-:A2|17:Rest:-:-|18:PlayTop:ember_005:-|19:SelectTarget:-:A1|20:PlayTop:ember_001:-|21:Rest:-:-|22:PlayTop:ember_005:-|23:SelectTarget:-:M1|24:Rest:-:-|25:SkipPhase:-:-|26:SkipPhase:-:-"
27,Weathered,6,20,20,23,2,0,9,28,4,0,46,"SEED:27|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_002:-|3:SelectTarget:-:A1|4:PlayBottom:ember_004:-|5:Rest:-:-|6:PlayTop:ember_001:-|7:SelectTarget:-:A1|8:PlayTop:ember_003:-|9:PlayBottom:ember_008:-|10:SelectTarget:-:A1|11:Rest:-:-|12:PlayTop:ember_003:-|13:PlayTop:ember_007:-|14:PlayBottom:ember_002:-|15:SelectTarget:-:A2|16:Rest:-:-|17:PlayTop:ember_005:-|18:SelectTarget:-:M1|19:PlayTop:ember_003:-|20:Rest:-:-|21:PlayTop:ember_003:-|22:Rest:-:-|23:SkipPhase:-:-|24:SkipPhase:-:-"
28,Weathered,6,20,20,22,0,0,6,17,3,0,27,"SEED:28|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_003:-|4:Rest:-:-|5:PlayTop:ember_002:-|6:SelectTarget:-:A1|7:PlayTop:ember_001:-|8:SelectTarget:-:A2|9:PlayBottom:ember_008:-|10:SelectTarget:-:A2|11:Rest:-:-|12:PlayTop:ember_001:-|13:SelectTarget:-:A3|14:PlayTop:ember_004:-|15:PlayBottom:ember_007:-|16:Rest:-:-|17:PlayTop:ember_005:-|18:SelectTarget:-:A1|19:PlayTop:ember_001:-|20:Rest:-:-|21:PlayTop:ember_005:-|22:SelectTarget:-:M1|23:Rest:-:-|24:SkipPhase:-:-|25:SkipPhase:-:-"
29,Clean,6,20,20,23,0,0,6,19,5,0,32,"SEED:29|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_008:-|4:SelectTarget:-:A1|5:Rest:-:-|6:PlayTop:ember_006:-|7:SelectTarget:-:A1|8:PlayTop:ember_003:-|9:PlayBottom:ember_001:-|10:SelectTarget:-:A3|11:Rest:-:-|12:PlayTop:ember_004:-|13:PlayTop:ember_007:-|14:PlayBottom:ember_006:-|15:SelectTarget:-:A2|16:Rest:-:-|17:PlayTop:ember_004:-|18:PlayTop:ember_005:-|19:SelectTarget:-:A1|20:Rest:-:-|21:PlayTop:ember_005:-|22:SelectTarget:-:M1|23:Rest:-:-|24:SkipPhase:-:-|25:SkipPhase:-:-"
30,Clean,6,20,20,23,0,0,7,25,5,0,27,"SEED:30|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_008:-|4:SelectTarget:-:A1|5:Rest:-:-|6:PlayTop:ember_002:-|7:SelectTarget:-:A1|8:PlayTop:ember_003:-|9:PlayBottom:ember_001:-|10:SelectTarget:-:A3|11:Rest:-:-|12:PlayTop:ember_003:-|13:PlayTop:ember_005:-|14:SelectTarget:-:A1|15:PlayBottom:ember_006:-|16:SelectTarget:-:M2|17:Rest:-:-|18:PlayTop:ember_003:-|19:PlayTop:ember_007:-|20:Rest:-:-|21:PlayTop:ember_003:-|22:Rest:-:-|23:SkipPhase:-:-|24:SkipPhase:-:-"
31,Weathered,6,20,20,22,0,0,5,19,5,0,28,"SEED:31|0:PlayTop:ember_008:-|1:PlayTop:ember_007:-|2:PlayBottom:ember_003:-|3:Rest:-:-|4:PlayTop:ember_002:-|5:SelectTarget:-:M1|6:PlayTop:ember_006:-|7:SelectTarget:-:A1|8:PlayBottom:ember_001:-|9:SelectTarget:-:A2|10:Rest:-:-|11:PlayTop:ember_008:-|12:SelectTarget:-:A3|13:PlayTop:ember_004:-|14:PlayBottom:ember_006:-|15:SelectTarget:-:M2|16:Rest:-:-|17:PlayTop:ember_004:-|18:PlayTop:ember_005:-|19:SelectTarget:-:A1|20:Rest:-:-|21:PlayTop:ember_005:-|22:SelectTarget:-:I1|23:Rest:-:-|24:SkipPhase:-:-|25:SkipPhase:-:-"
32,Clean,6,20,20,23,0,0,6,22,5,0,26,"SEED:32|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_001:-|4:SelectTarget:-:A2|5:Rest:-:-|6:PlayTop:ember_006:-|7:SelectTarget:-:A1|8:PlayTop:ember_003:-|9:PlayBottom:ember_008:-|10:SelectTarget:-:A3|11:Rest:-:-|12:PlayTop:ember_004:-|13:PlayTop:ember_007:-|14:PlayBottom:ember_006:-|15:SelectTarget:-:A2|16:Rest:-:-|17:PlayTop:ember_005:-|18:SelectTarget:-:A1|19:PlayTop:ember_007:-|20:Rest:-:-|21:PlayTop:ember_007:-|22:Rest:-:-|23:SkipPhase:-:-|24:SkipPhase:-:-"
33,Weathered,6,20,20,22,0,0,6,17,3,0,33,"SEED:33|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_008:-|4:SelectTarget:-:A1|5:Rest:-:-|6:PlayTop:ember_002:-|7:SelectTarget:-:A1|8:PlayTop:ember_001:-|9:SelectTarget:-:A3|10:PlayBottom:ember_003:-|11:Rest:-:-|12:PlayTop:ember_001:-|13:SelectTarget:-:A3|14:PlayTop:ember_004:-|15:PlayBottom:ember_007:-|16:Rest:-:-|17:PlayTop:ember_005:-|18:SelectTarget:-:A1|19:PlayTop:ember_001:-|20:Rest:-:-|21:PlayTop:ember_005:-|22:SelectTarget:-:M1|23:Rest:-:-|24:SkipPhase:-:-|25:SkipPhase:-:-"
34,Clean,6,20,20,23,0,0,7,26,7,0,17,"SEED:34|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_008:-|4:SelectTarget:-:A1|5:Rest:-:-|6:PlayTop:ember_002:-|7:SelectTarget:-:A1|8:PlayTop:ember_003:-|9:PlayBottom:ember_001:-|10:SelectTarget:-:A1|11:Rest:-:-|12:PlayTop:ember_005:-|13:SelectTarget:-:A1|14:PlayTop:ember_007:-|15:PlayBottom:ember_006:-|16:SelectTarget:-:A2|17:Rest:-:-|18:PlayTop:ember_002:-|19:SelectTarget:-:A3|20:PlayTop:ember_005:-|21:SelectTarget:-:M1|22:Rest:-:-|23:PlayTop:ember_002:-|24:SelectTarget:-:M2|25:Rest:-:-|26:SkipPhase:-:-|27:SkipPhase:-:-"
35,Clean,6,20,20,23,0,0,6,26,6,0,31,"SEED:35|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_001:-|3:PlayBottom:ember_008:-|4:SelectTarget:-:A1|5:Rest:-:-|6:PlayTop:ember_006:-|7:SelectTarget:-:A2|8:PlayTop:ember_003:-|9:PlayBottom:ember_004:-|10:Rest:-:-|11:PlayTop:ember_007:-|12:PlayTop:ember_005:-|13:SelectTarget:-:A2|14:PlayBottom:ember_002:-|15:SelectTarget:-:A3|16:Rest:-:-|17:PlayTop:ember_006:-|18:SelectTarget:-:M2|19:PlayTop:ember_005:-|20:SelectTarget:-:M1|21:Rest:-:-|22:PlayTop:ember_006:-|23:SelectTarget:-:A1|24:Rest:-:-|25:SkipPhase:-:-|26:SkipPhase:-:-"
36,Clean,6,20,20,23,0,0,6,20,4,0,17,"SEED:36|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_002:-|3:SelectTarget:-:A1|4:PlayBottom:ember_003:-|5:Rest:-:-|6:PlayTop:ember_008:-|7:SelectTarget:-:A2|8:PlayTop:ember_001:-|9:SelectTarget:-:A3|10:PlayBottom:ember_004:-|11:Rest:-:-|12:PlayTop:ember_001:-|13:SelectTarget:-:A3|14:PlayTop:ember_005:-|15:SelectTarget:-:A1|16:PlayBottom:ember_002:-|17:SelectTarget:-:A2|18:Rest:-:-|19:PlayTop:ember_007:-|20:PlayTop:ember_005:-|21:SelectTarget:-:M1|22:Rest:-:-|23:PlayTop:ember_007:-|24:Rest:-:-|25:SkipPhase:-:-|26:SkipPhase:-:-"
37,Clean,6,20,20,23,0,0,5,20,6,0,15,"SEED:37|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_001:-|4:SelectTarget:-:A1|5:Rest:-:-|6:PlayTop:ember_002:-|7:SelectTarget:-:A1|8:PlayTop:ember_003:-|9:PlayBottom:ember_008:-|10:SelectTarget:-:A3|11:Rest:-:-|12:PlayTop:ember_005:-|13:SelectTarget:-:A1|14:PlayTop:ember_007:-|15:PlayBottom:ember_006:-|16:SelectTarget:-:A2|17:Rest:-:-|18:PlayTop:ember_002:-|19:SelectTarget:-:M2|20:PlayTop:ember_005:-|21:SelectTarget:-:M1|22:Rest:-:-|23:PlayTop:ember_005:-|24:SelectTarget:-:I1|25:Rest:-:-|26:SkipPhase:-:-|27:SkipPhase:-:-"
38,Weathered,6,20,20,22,0,0,6,21,5,0,20,"SEED:38|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_006:-|3:SelectTarget:-:A1|4:PlayBottom:ember_004:-|5:Rest:-:-|6:PlayTop:ember_003:-|7:PlayTop:ember_008:-|8:SelectTarget:-:A1|9:PlayBottom:ember_001:-|10:SelectTarget:-:A2|11:Rest:-:-|12:PlayTop:ember_003:-|13:PlayTop:ember_005:-|14:SelectTarget:-:A1|15:PlayBottom:ember_006:-|16:SelectTarget:-:M2|17:Rest:-:-|18:PlayTop:ember_007:-|19:PlayTop:ember_005:-|20:SelectTarget:-:M1|21:Rest:-:-|22:PlayTop:ember_007:-|23:Rest:-:-|24:SkipPhase:-:-|25:SkipPhase:-:-"
39,Clean,6,20,20,23,0,0,6,21,5,0,23,"SEED:39|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_001:-|4:SelectTarget:-:A1|5:Rest:-:-|6:PlayTop:ember_006:-|7:SelectTarget:-:A1|8:PlayTop:ember_008:-|9:SelectTarget:-:A2|10:PlayBottom:ember_003:-|11:Rest:-:-|12:PlayTop:ember_004:-|13:PlayTop:ember_005:-|14:SelectTarget:-:A1|15:PlayBottom:ember_006:-|16:SelectTarget:-:M2|17:Rest:-:-|18:PlayTop:ember_007:-|19:PlayTop:ember_005:-|20:SelectTarget:-:M1|21:Rest:-:-|22:PlayTop:ember_007:-|23:Rest:-:-|24:SkipPhase:-:-|25:SkipPhase:-:-"
40,Weathered,6,20,20,23,0,0,8,28,5,0,40,"SEED:40|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_008:-|4:SelectTarget:-:A2|5:Rest:-:-|6:PlayTop:ember_006:-|7:SelectTarget:-:A1|8:PlayTop:ember_001:-|9:SelectTarget:-:A3|10:PlayBottom:ember_003:-|11:Rest:-:-|12:PlayTop:ember_004:-|13:PlayTop:ember_005:-|14:SelectTarget:-:A1|15:PlayBottom:ember_006:-|16:SelectTarget:-:A2|17:Rest:-:-|18:PlayTop:ember_007:-|19:PlayTop:ember_005:-|20:SelectTarget:-:A3|21:Rest:-:-|22:PlayTop:ember_007:-|23:Rest:-:-|24:SkipPhase:-:-|25:SkipPhase:-:-"
41,Clean,6,20,20,23,0,0,6,20,5,0,35,"SEED:41|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_006:-|3:SelectTarget:-:A1|4:PlayBottom:ember_003:-|5:Rest:-:-|6:PlayTop:ember_008:-|7:SelectTarget:-:A1|8:PlayTop:ember_001:-|9:SelectTarget:-:A3|10:PlayBottom:ember_004:-|11:Rest:-:-|12:PlayTop:ember_008:-|13:SelectTarget:-:A1|14:PlayTop:ember_007:-|15:PlayBottom:ember_006:-|16:SelectTarget:-:A2|17:Rest:-:-|18:PlayTop:ember_005:-|19:SelectTarget:-:A1|20:PlayTop:ember_007:-|21:Rest:-:-|22:PlayTop:ember_005:-|23:SelectTarget:-:M1|24:Rest:-:-|25:SkipPhase:-:-|26:SkipPhase:-:-"
42,Weathered,6,20,20,22,4,0,7,24,3,0,48,"SEED:42|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_001:-|3:PlayBottom:ember_003:-|4:Rest:-:-|5:PlayTop:ember_002:-|6:SelectTarget:-:A1|7:PlayTop:ember_008:-|8:SelectTarget:-:A1|9:PlayBottom:ember_004:-|10:Rest:-:-|11:PlayTop:ember_001:-|12:SelectTarget:-:A3|13:PlayTop:ember_008:-|14:SelectTarget:-:A1|15:PlayBottom:ember_007:-|16:Rest:-:-|17:PlayTop:ember_005:-|18:SelectTarget:-:M1|19:PlayTop:ember_001:-|20:Rest:-:-|21:PlayTop:ember_005:-|22:SelectTarget:-:A1|23:Rest:-:-|24:SkipPhase:-:-|25:SkipPhase:-:-"
43,Clean,6,20,20,23,0,0,6,24,5,0,38,"SEED:43|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_003:-|4:Rest:-:-|5:PlayTop:ember_006:-|6:SelectTarget:-:A1|7:PlayTop:ember_001:-|8:SelectTarget:-:A2|9:PlayBottom:ember_008:-|10:SelectTarget:-:A1|11:Rest:-:-|12:PlayTop:ember_004:-|13:PlayTop:ember_005:-|14:SelectTarget:-:A1|15:PlayBottom:ember_006:-|16:SelectTarget:-:A2|17:Rest:-:-|18:PlayTop:ember_004:-|19:PlayTop:ember_007:-|20:Rest:-:-|21:PlayTop:ember_007:-|22:Rest:-:-|23:SkipPhase:-:-|24:SkipPhase:-:-"
44,Weathered,6,20,20,23,0,0,6,25,4,0,35,"SEED:44|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_008:-|4:SelectTarget:-:A1|5:Rest:-:-|6:PlayTop:ember_002:-|7:SelectTarget:-:A1|8:PlayTop:ember_001:-|9:SelectTarget:-:A3|10:PlayBottom:ember_003:-|11:Rest:-:-|12:PlayTop:ember_004:-|13:PlayTop:ember_005:-|14:SelectTarget:-:A1|15:PlayBottom:ember_002:-|16:SelectTarget:-:A2|17:Rest:-:-|18:PlayTop:ember_007:-|19:PlayTop:ember_005:-|20:SelectTarget:-:A3|21:Rest:-:-|22:PlayTop:ember_007:-|23:Rest:-:-|24:SkipPhase:-:-|25:SkipPhase:-:-"
45,Clean,6,20,20,23,0,0,6,28,5,0,23,"SEED:45|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_001:-|3:PlayBottom:ember_008:-|4:SelectTarget:-:A1|5:Rest:-:-|6:PlayTop:ember_006:-|7:SelectTarget:-:A2|8:PlayTop:ember_004:-|9:PlayBottom:ember_003:-|10:Rest:-:-|11:PlayTop:ember_007:-|12:PlayTop:ember_005:-|13:SelectTarget:-:A1|14:PlayBottom:ember_002:-|15:SelectTarget:-:A1|16:Rest:-:-|17:PlayTop:ember_006:-|18:SelectTarget:-:M2|19:PlayTop:ember_007:-|20:Rest:-:-|21:PlayTop:ember_007:-|22:Rest:-:-|23:SkipPhase:-:-|24:SkipPhase:-:-"
46,Weathered,6,20,20,23,0,0,7,30,5,0,37,"SEED:46|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_002:-|3:SelectTarget:-:A1|4:PlayBottom:ember_003:-|5:Rest:-:-|6:PlayTop:ember_008:-|7:SelectTarget:-:A1|8:PlayTop:ember_001:-|9:SelectTarget:-:A2|10:PlayBottom:ember_004:-|11:Rest:-:-|12:PlayTop:ember_001:-|13:SelectTarget:-:A2|14:PlayTop:ember_007:-|15:PlayBottom:ember_006:-|16:SelectTarget:-:M2|17:Rest:-:-|18:PlayTop:ember_005:-|19:SelectTarget:-:A1|20:PlayTop:ember_007:-|21:Rest:-:-|22:PlayTop:ember_005:-|23:SelectTarget:-:A1|24:Rest:-:-|25:SkipPhase:-:-|26:SkipPhase:-:-"
47,Clean,6,20,20,23,0,0,6,23,4,0,20,"SEED:47|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_003:-|4:Rest:-:-|5:PlayTop:ember_006:-|6:SelectTarget:-:A1|7:PlayTop:ember_008:-|8:SelectTarget:-:A2|9:PlayBottom:ember_001:-|10:SelectTarget:-:A3|11:Rest:-:-|12:PlayTop:ember_005:-|13:SelectTarget:-:A1|14:PlayTop:ember_007:-|15:PlayBottom:ember_008:-|16:SelectTarget:-:A1|17:Rest:-:-|18:PlayTop:ember_002:-|19:SelectTarget:-:M2|20:PlayTop:ember_007:-|21:Rest:-:-|22:PlayTop:ember_007:-|23:Rest:-:-|24:SkipPhase:-:-|25:SkipPhase:-:-"
48,Weathered,6,20,20,23,0,0,8,28,4,0,20,"SEED:48|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_008:-|4:SelectTarget:-:A1|5:Rest:-:-|6:PlayTop:ember_006:-|7:SelectTarget:-:A1|8:PlayTop:ember_001:-|9:SelectTarget:-:A3|10:PlayBottom:ember_003:-|11:Rest:-:-|12:PlayTop:ember_001:-|13:SelectTarget:-:A1|14:PlayTop:ember_007:-|15:PlayBottom:ember_002:-|16:SelectTarget:-:M2|17:Rest:-:-|18:PlayTop:ember_005:-|19:SelectTarget:-:A3|20:PlayTop:ember_007:-|21:Rest:-:-|22:PlayTop:ember_007:-|23:Rest:-:-|24:SkipPhase:-:-|25:SkipPhase:-:-"
49,Clean,6,20,20,23,0,0,6,23,5,0,29,"SEED:49|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_006:-|3:SelectTarget:-:A1|4:PlayBottom:ember_003:-|5:Rest:-:-|6:PlayTop:ember_001:-|7:SelectTarget:-:A1|8:PlayTop:ember_008:-|9:SelectTarget:-:A2|10:PlayBottom:ember_004:-|11:Rest:-:-|12:PlayTop:ember_001:-|13:SelectTarget:-:A1|14:PlayTop:ember_007:-|15:PlayBottom:ember_006:-|16:SelectTarget:-:M2|17:Rest:-:-|18:PlayTop:ember_001:-|19:SelectTarget:-:A3|20:PlayTop:ember_005:-|21:SelectTarget:-:A1|22:Rest:-:-|23:PlayTop:ember_001:-|24:SelectTarget:-:A3|25:Rest:-:-|26:SkipPhase:-:-|27:SkipPhase:-:-"
50,Weathered,6,20,20,23,2,0,8,36,5,0,35,"SEED:50|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_008:-|4:SelectTarget:-:A1|5:Rest:-:-|6:PlayTop:ember_006:-|7:SelectTarget:-:A1|8:PlayTop:ember_001:-|9:SelectTarget:-:A2|10:PlayBottom:ember_003:-|11:Rest:-:-|12:PlayTop:ember_004:-|13:PlayTop:ember_007:-|14:PlayBottom:ember_006:-|15:SelectTarget:-:M2|16:Rest:-:-|17:PlayTop:ember_005:-|18:SelectTarget:-:A2|19:PlayTop:ember_007:-|20:Rest:-:-|21:PlayTop:ember_007:-|22:Rest:-:-|23:SkipPhase:-:-|24:SkipPhase:-:-"
51,Weathered,6,20,20,22,0,0,6,20,3,0,44,"SEED:51|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_003:-|3:PlayBottom:ember_008:-|4:SelectTarget:-:A2|5:Rest:-:-|6:PlayTop:ember_002:-|7:SelectTarget:-:A1|8:PlayTop:ember_001:-|9:SelectTarget:-:A3|10:PlayBottom:ember_004:-|11:Rest:-:-|12:PlayTop:ember_003:-|13:PlayTop:ember_001:-|14:SelectTarget:-:A3|15:PlayBottom:ember_007:-|16:Rest:-:-|17:PlayTop:ember_005:-|18:SelectTarget:-:A1|19:PlayTop:ember_003:-|20:Rest:-:-|21:PlayTop:ember_003:-|22:Rest:-:-|23:SkipPhase:-:-|24:SkipPhase:-:-"
52,Weathered,6,20,20,22,0,0,8,31,5,0,44,"SEED:52|0:PlayTop:ember_004:-|1:PlayTop:ember_008:-|2:PlayBottom:ember_001:-|3:SelectTarget:-:A1|4:Rest:-:-|5:PlayTop:ember_006:-|6:SelectTarget:-:M1|7:PlayTop:ember_002:-|8:SelectTarget:-:A1|9:PlayBottom:ember_003:-|10:Rest:-:-|11:PlayTop:ember_004:-|12:PlayTop:ember_007:-|13:PlayBottom:ember_006:-|14:SelectTarget:-:M2|15:Rest:-:-|16:PlayTop:ember_004:-|17:PlayTop:ember_005:-|18:SelectTarget:-:A2|19:Rest:-:-|20:PlayTop:ember_004:-|21:Rest:-:-|22:SkipPhase:-:-|23:SkipPhase:-:-"
53,Clean,6,20,20,23,0,0,6,24,5,0,37,"SEED:53|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_003:-|4:Rest:-:-|5:PlayTop:ember_002:-|6:SelectTarget:-:A1|7:PlayTop:ember_001:-|8:SelectTarget:-:A1|9:PlayBottom:ember_008:-|10:SelectTarget:-:A3|11:Rest:-:-|12:PlayTop:ember_001:-|13:SelectTarget:-:A2|14:PlayTop:ember_005:-|15:SelectTarget:-:A1|16:PlayBottom:ember_006:-|17:SelectTarget:-:M2|18:Rest:-:-|19:PlayTop:ember_001:-|20:SelectTarget:-:A3|21:PlayTop:ember_007:-|22:Rest:-:-|23:PlayTop:ember_001:-|24:SelectTarget:-:A3|25:Rest:-:-|26:SkipPhase:-:-|27:SkipPhase:-:-"
54,Weathered,6,20,20,23,0,0,9,34,5,0,32,"SEED:54|0:PlayTop:ember_004:-|1:PlayTop:ember_008:-|2:PlayBottom:ember_001:-|3:SelectTarget:-:A1|4:Rest:-:-|5:PlayTop:ember_006:-|6:SelectTarget:-:M1|7:PlayTop:ember_002:-|8:SelectTarget:-:A1|9:PlayBottom:ember_003:-|10:Rest:-:-|11:PlayTop:ember_004:-|12:PlayTop:ember_005:-|13:SelectTarget:-:A2|14:PlayBottom:ember_006:-|15:SelectTarget:-:M2|16:Rest:-:-|17:PlayTop:ember_005:-|18:SelectTarget:-:A1|19:PlayTop:ember_007:-|20:Rest:-:-|21:PlayTop:ember_007:-|22:Rest:-:-|23:SkipPhase:-:-|24:SkipPhase:-:-"
55,Clean,6,20,20,23,0,0,6,21,4,0,28,"SEED:55|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_006:-|3:SelectTarget:-:A1|4:PlayBottom:ember_001:-|5:SelectTarget:-:A2|6:Rest:-:-|7:PlayTop:ember_003:-|8:PlayTop:ember_008:-|9:SelectTarget:-:A3|10:PlayBottom:ember_004:-|11:Rest:-:-|12:PlayTop:ember_008:-|13:SelectTarget:-:A3|14:PlayTop:ember_007:-|15:PlayBottom:ember_002:-|16:SelectTarget:-:A2|17:Rest:-:-|18:PlayTop:ember_005:-|19:SelectTarget:-:A1|20:PlayTop:ember_007:-|21:Rest:-:-|22:PlayTop:ember_005:-|23:SelectTarget:-:A1|24:Rest:-:-|25:SkipPhase:-:-|26:SkipPhase:-:-"
56,Weathered,6,20,20,23,0,0,9,33,4,0,29,"SEED:56|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_006:-|3:SelectTarget:-:A1|4:PlayBottom:ember_008:-|5:SelectTarget:-:A1|6:Rest:-:-|7:PlayTop:ember_003:-|8:PlayTop:ember_001:-|9:SelectTarget:-:A3|10:PlayBottom:ember_004:-|11:Rest:-:-|12:PlayTop:ember_001:-|13:SelectTarget:-:A1|14:PlayTop:ember_007:-|15:PlayBottom:ember_002:-|16:SelectTarget:-:M2|17:Rest:-:-|18:PlayTop:ember_005:-|19:SelectTarget:-:A2|20:PlayTop:ember_007:-|21:Rest:-:-|22:PlayTop:ember_007:-|23:Rest:-:-|24:SkipPhase:-:-|25:SkipPhase:-:-"
57,Weathered,6,20,20,22,0,0,7,20,3,0,32,"SEED:57|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_008:-|4:SelectTarget:-:A1|5:Rest:-:-|6:PlayTop:ember_002:-|7:SelectTarget:-:A1|8:PlayTop:ember_001:-|9:SelectTarget:-:A2|10:PlayBottom:ember_003:-|11:Rest:-:-|12:PlayTop:ember_001:-|13:SelectTarget:-:A3|14:PlayTop:ember_004:-|15:PlayBottom:ember_005:-|16:SelectTarget:-:A1|17:Rest:-:-|18:PlayTop:ember_007:-|19:PlayTop:ember_001:-|20:Rest:-:-|21:PlayTop:ember_001:-|22:SelectTarget:-:A3|23:Rest:-:-|24:SkipPhase:-:-|25:SkipPhase:-:-"
58,Weathered,6,20,20,23,2,0,7,32,5,0,33,"SEED:58|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_002:-|3:SelectTarget:-:A1|4:PlayBottom:ember_001:-|5:SelectTarget:-:A1|6:Rest:-:-|7:PlayTop:ember_008:-|8:SelectTarget:-:A2|9:PlayTop:ember_003:-|10:PlayBottom:ember_004:-|11:Rest:-:-|12:PlayTop:ember_008:-|13:SelectTarget:-:A1|14:PlayTop:ember_005:-|15:SelectTarget:-:A1|16:PlayBottom:ember_006:-|17:SelectTarget:-:A2|18:Rest:-:-|19:PlayTop:ember_007:-|20:PlayTop:ember_008:-|21:Rest:-:-|22:PlayTop:ember_008:-|23:Rest:-:-|24:SkipPhase:-:-|25:SkipPhase:-:-"
59,Clean,6,20,20,23,0,0,7,21,4,0,15,"SEED:59|0:PlayTop:ember_006:-|1:SelectTarget:-:M1|2:PlayTop:ember_004:-|3:PlayBottom:ember_001:-|4:SelectTarget:-:A2|5:Rest:-:-|6:PlayTop:ember_002:-|7:SelectTarget:-:A1|8:PlayTop:ember_008:-|9:SelectTarget:-:A3|10:PlayBottom:ember_003:-|11:Rest:-:-|12:PlayTop:ember_004:-|13:PlayTop:ember_005:-|14:SelectTarget:-:A1|15:PlayBottom:ember_002:-|16:SelectTarget:-:A2|17:Rest:-:-|18:PlayTop:ember_007:-|19:PlayTop:ember_005:-|20:SelectTarget:-:M1|21:Rest:-:-|22:PlayTop:ember_007:-|23:Rest:-:-|24:SkipPhase:-:-|25:SkipPhase:-:-"
60,Weathered,6,20,20,23,0,0,7,28,5,0,28,"SEED:60|0:PlayTop:ember_002:-|1:SelectTarget:-:M1|2:PlayTop:ember_006:-|3:SelectTarget:-:A1|4:PlayBottom:ember_001:-|5:SelectTarget:-:A1|6:Rest:-:-|7:PlayTop:ember_003:-|8:PlayTop:ember_008:-|9:SelectTarget:-:A3|10:PlayBottom:ember_004:-|11:Rest:-:-|12:PlayTop:ember_008:-|13:SelectTarget:-:A1|14:PlayTop:ember_005:-|15:SelectTarget:-:A1|16:PlayBottom:ember_006:-|17:SelectTarget:-:M2|18:Rest:-:-|19:PlayTop:ember_008:-|20:SelectTarget:-:A2|21:PlayTop:ember_007:-|22:Rest:-:-|23:PlayTop:ember_008:-|24:SelectTarget:-:A3|25:Rest:-:-|26:SkipPhase:-:-|27:SkipPhase:-:-"
